time,Open,High,Low,Close,Volume
2026-05-06 01:00:00,4556.42,4577.42,4546.14,4573.37,8925
2026-05-06 02:00:00,4573.37,4595.72,4569.54,4593.98,15987
2026-05-06 03:00:00,4594.0,4620.03,4588.14,4618.79,18136
2026-05-06 04:00:00,4618.61,4628.78,4609.48,4626.02,20564
2026-05-06 05:00:00,4626.02,4641.79,4625.3,4640.67,15137
2026-05-06 06:00:00,4640.67,4652.0,4638.56,4643.6,13949
2026-05-06 07:00:00,4643.6,4653.68,4643.43,4648.97,12330
2026-05-06 08:00:00,4648.99,4663.92,4644.55,4662.89,14207
2026-05-06 09:00:00,4662.89,4669.5,4657.18,4669.31,17406
2026-05-06 10:00:00,4669.33,4681.8,4657.46,4681.57,16766
2026-05-06 11:00:00,4681.48,4702.51,4671.6,4700.02,21507
2026-05-06 12:00:00,4700.3,4708.52,4689.11,4701.78,22538
2026-05-06 13:00:00,4701.76,4722.87,4695.5,4717.94,22744
2026-05-06 14:00:00,4717.94,4721.16,4690.81,4692.17,24185
2026-05-06 15:00:00,4692.17,4693.01,4660.26,4683.34,27250
2026-05-06 16:00:00,4683.34,4707.75,4668.73,4702.15,30633
2026-05-06 17:00:00,4702.15,4717.62,4697.62,4703.07,29979
2026-05-06 18:00:00,4703.07,4705.87,4687.69,4687.69,22698
2026-05-06 19:00:00,4687.62,4692.1,4679.48,4683.07,20796
2026-05-06 20:00:00,4683.07,4688.04,4678.94,4684.09,16340
2026-05-06 21:00:00,4684.11,4690.5,4681.95,4686.06,12016
2026-05-06 22:00:00,4686.06,4700.13,4686.02,4692.51,14463
2026-05-07 01:00:00,4690.61,4699.88,4677.09,4694.88,7195
2026-05-07 02:00:00,4694.88,4699.54,4690.26,4698.89,8530
2026-05-07 03:00:00,4698.91,4701.12,4685.56,4688.71,18420
2026-05-07 04:00:00,4688.71,4721.28,4685.21,4714.75,22716
2026-05-07 05:00:00,4714.75,4718.48,4699.93,4707.18,16983
2026-05-07 06:00:00,4707.18,4709.98,4698.89,4699.19,12339
2026-05-07 07:00:00,4699.19,4700.89,4692.4,4696.37,11528
2026-05-07 08:00:00,4696.39,4706.57,4694.81,4701.12,14061
2026-05-07 09:00:00,4701.12,4750.27,4701.08,4739.15,21779
2026-05-07 10:00:00,4739.15,4750.73,4731.67,4743.15,24143
2026-05-07 11:00:00,4743.15,4753.48,4730.99,4731.18,20695
2026-05-07 12:00:00,4731.18,4739.45,4721.81,4729.06,18488
2026-05-07 13:00:00,4729.06,4739.78,4726.62,4735.68,16284
2026-05-07 14:00:00,4735.9,4743.59,4727.25,4742.78,19107
2026-05-07 15:00:00,4742.78,4752.78,4733.38,4749.99,24032
2026-05-07 16:00:00,4749.99,4758.39,4731.21,4746.29,30198
2026-05-07 17:00:00,4746.29,4763.36,4741.04,4762.71,30576
2026-05-07 18:00:00,4762.71,4764.81,4726.4,4729.25,28413
2026-05-07 19:00:00,4729.25,4729.73,4704.44,4714.96,30488
2026-05-07 20:00:00,4714.96,4719.61,4687.61,4711.48,30963
2026-05-07 21:00:00,4711.48,4716.11,4695.52,4709.78,24274
2026-05-07 22:00:00,4709.76,4713.01,4697.82,4703.08,22756
2026-05-08 01:00:00,4684.91,4699.4,4678.29,4685.87,12361
2026-05-08 02:00:00,4685.87,4705.49,4684.55,4704.23,9908
2026-05-08 03:00:00,4704.23,4709.61,4693.94,4701.36,17969
2026-05-08 04:00:00,4701.35,4725.42,4700.63,4722.87,19928
2026-05-08 05:00:00,4722.87,4732.78,4707.02,4713.24,19466
2026-05-08 06:00:00,4713.24,4731.1,4711.06,4719.6,13983
2026-05-08 07:00:00,4719.61,4723.27,4709.1,4711.02,12832
2026-05-08 08:00:00,4711.03,4731.36,4709.71,4727.6,15909
2026-05-08 09:00:00,4727.6,4734.71,4712.67,4725.73,21353
2026-05-08 10:00:00,4725.71,4726.49,4697.42,4708.0,21818
2026-05-08 11:00:00,4708.0,4723.5,4706.7,4715.85,17654
2026-05-08 12:00:00,4715.85,4722.86,4707.44,4711.89,16596
2026-05-08 13:00:00,4711.89,4727.89,4711.14,4719.83,15097
2026-05-08 14:00:00,4719.83,4727.33,4713.6,4717.74,17112
2026-05-08 15:00:00,4717.72,4732.15,4702.79,4724.39,27783
2026-05-08 16:00:00,4724.39,4747.99,4716.67,4747.99,31416
2026-05-08 17:00:00,4747.99,4749.51,4713.3,4715.93,34402
2026-05-08 18:00:00,4715.86,4720.98,4701.91,4707.03,26769
2026-05-08 19:00:00,4707.04,4720.22,4705.46,4712.4,19261
2026-05-08 20:00:00,4712.4,4722.76,4712.15,4720.82,15304
2026-05-08 21:00:00,4720.83,4728.99,4719.92,4721.91,16060
2026-05-08 22:00:00,4721.91,4726.83,4721.01,4724.01,13264
2026-05-11 01:00:00,4693.11,4701.37,4678.03,4691.83,13086
2026-05-11 02:00:00,4691.83,4698.54,4688.83,4691.55,10791
2026-05-11 03:00:00,4691.58,4693.35,4670.27,4683.45,20186
2026-05-11 04:00:00,4683.45,4705.52,4674.72,4685.7,26073
2026-05-11 05:00:00,4685.69,4700.29,4676.51,4681.7,20021
2026-05-11 06:00:00,4681.69,4690.43,4675.09,4678.7,15198
2026-05-11 07:00:00,4678.71,4679.91,4668.45,4672.1,13114
2026-05-11 08:00:00,4672.12,4680.75,4648.14,4652.28,19095
2026-05-11 09:00:00,4652.28,4680.45,4649.22,4678.4,19797
2026-05-11 10:00:00,4678.4,4680.34,4664.36,4667.81,15191
2026-05-11 11:00:00,4667.81,4678.75,4664.21,4667.52,16625
2026-05-11 12:00:00,4667.52,4669.94,4650.6,4656.8,15126
2026-05-11 13:00:00,4656.8,4667.49,4656.35,4663.95,13921
2026-05-11 14:00:00,4663.95,4677.35,4663.95,4674.51,15411
2026-05-11 15:00:00,4674.51,4701.13,4667.49,4699.99,24424
2026-05-11 16:00:00,4699.99,4748.62,4698.67,4736.29,34033
2026-05-11 17:00:00,4736.29,4738.54,4715.4,4725.55,28471
2026-05-11 18:00:00,4725.55,4738.23,4722.86,4732.12,22656
2026-05-11 19:00:00,4732.24,4733.49,4708.08,4716.52,18523
2026-05-11 20:00:00,4716.52,4724.6,4715.92,4723.68,15701
2026-05-11 21:00:00,4723.62,4729.39,4721.07,4724.96,13557
2026-05-11 22:00:00,4724.96,4736.17,4722.45,4733.57,14250
2026-05-12 01:00:00,4735.66,4755.1,4735.18,4750.87,9386
2026-05-12 02:00:00,4750.87,4769.77,4746.11,4767.31,13736
2026-05-12 03:00:00,4767.31,4773.42,4748.63,4749.31,18961
2026-05-12 04:00:00,4749.18,4755.51,4720.28,4727.12,26880
2026-05-12 05:00:00,4727.12,4733.95,4722.27,4730.06,19813
2026-05-12 06:00:00,4730.01,4733.26,4718.13,4720.2,15301
2026-05-12 07:00:00,4720.17,4730.4,4711.36,4714.2,13786
2026-05-12 08:00:00,4714.2,4722.09,4708.63,4714.32,19176
2026-05-12 09:00:00,4714.32,4714.46,4694.43,4696.99,23253
2026-05-12 10:00:00,4696.99,4703.8,4686.83,4699.88,19576
2026-05-12 11:00:00,4699.88,4706.81,4697.11,4703.44,15846
2026-05-12 12:00:00,4703.45,4705.34,4694.28,4699.5,15997
2026-05-12 13:00:00,4699.47,4708.4,4685.17,4694.43,16528
2026-05-12 14:00:00,4694.43,4709.21,4687.19,4706.7,18028
2026-05-12 15:00:00,4706.7,4711.85,4689.61,4705.77,23772
2026-05-12 16:00:00,4705.72,4709.09,4676.89,4679.4,33142
2026-05-12 17:00:00,4679.4,4695.08,4669.71,4672.88,31988
2026-05-12 18:00:00,4672.84,4676.17,4638.32,4666.13,33643
2026-05-12 19:00:00,4666.13,4675.06,4664.21,4671.15,24140
2026-05-12 20:00:00,4671.15,4682.44,4671.15,4678.85,20660
2026-05-12 21:00:00,4678.88,4698.23,4676.28,4696.05,21289
2026-05-12 22:00:00,4696.05,4715.78,4696.05,4715.71,18915
2026-05-13 01:00:00,4715.35,4722.36,4710.53,4716.96,8568
2026-05-13 02:00:00,4716.96,4723.89,4715.4,4717.01,12665
2026-05-13 03:00:00,4717.03,4727.01,4714.08,4714.57,19128
2026-05-13 04:00:00,4714.57,4717.15,4701.11,4702.5,24343
2026-05-13 05:00:00,4702.5,4707.64,4687.57,4691.89,20839
2026-05-13 06:00:00,4691.89,4705.87,4688.92,4696.0,16095
2026-05-13 07:00:00,4695.96,4703.37,4695.48,4699.68,11796
2026-05-13 08:00:00,4699.7,4707.34,4693.7,4704.08,18254
2026-05-13 09:00:00,4704.08,4715.41,4699.15,4701.72,19488
2026-05-13 10:00:00,4701.77,4708.81,4696.71,4702.9,17317
2026-05-13 11:00:00,4702.78,4704.3,4694.43,4700.62,15506
2026-05-13 12:00:00,4700.62,4701.82,4686.01,4700.91,16955
2026-05-13 13:00:00,4700.91,4710.45,4693.72,4694.18,16744
2026-05-13 14:00:00,4694.17,4705.43,4691.54,4697.43,18089
2026-05-13 15:00:00,4697.43,4701.59,4676.13,4683.85,27919
2026-05-13 16:00:00,4683.84,4694.74,4669.45,4679.36,30238
2026-05-13 17:00:00,4679.41,4691.02,4672.9,4679.77,28914
2026-05-13 18:00:00,4679.77,4700.03,4678.94,4695.54,24053
2026-05-13 19:00:00,4695.49,4709.88,4695.01,4695.67,20379
2026-05-13 20:00:00,4695.67,4701.3,4684.59,4685.59,18403
2026-05-13 21:00:00,4685.58,4693.98,4677.63,4684.95,16327
2026-05-13 22:00:00,4684.95,4690.52,4683.36,4688.21,16034
2026-05-14 01:00:00,4689.14,4700.6,4688.9,4700.05,6780
2026-05-14 02:00:00,4700.06,4702.11,4693.18,4696.61,7718
2026-05-14 03:00:00,4696.61,4706.77,4689.46,4705.0,17197
2026-05-14 04:00:00,4704.9,4707.01,4683.55,4688.69,26746
2026-05-14 05:00:00,4688.69,4699.65,4679.96,4686.32,20127
2026-05-14 06:00:00,4686.32,4693.37,4673.93,4674.97,17822
2026-05-14 07:00:00,4675.0,4712.91,4668.38,4702.43,15669
2026-05-14 08:00:00,4702.48,4704.27,4688.96,4689.78,17852
2026-05-14 09:00:00,4689.78,4702.38,4686.06,4700.26,19546
2026-05-14 10:00:00,4700.26,4718.76,4690.7,4693.08,18423
2026-05-14 11:00:00,4693.08,4706.51,4692.2,4693.32,18289
2026-05-14 12:00:00,4693.32,4702.53,4688.48,4699.55,16027
2026-05-14 13:00:00,4699.55,4705.32,4691.17,4697.01,17206
2026-05-14 14:00:00,4697.01,4704.83,4689.34,4694.29,16927
2026-05-14 15:00:00,4694.29,4710.06,4692.29,4704.82,20235
2026-05-14 16:00:00,4704.82,4707.8,4666.65,4679.57,31334
2026-05-14 17:00:00,4679.57,4701.0,4677.9,4679.59,26691
2026-05-14 18:00:00,4679.59,4689.38,4676.85,4685.82,21541
2026-05-14 19:00:00,4685.78,4686.97,4670.32,4678.6,19771
2026-05-14 20:00:00,4678.6,4682.99,4676.45,4678.23,16336
2026-05-14 21:00:00,4678.23,4678.4,4667.0,4671.67,14631
2026-05-14 22:00:00,4671.71,4671.87,4653.03,4654.23,15257
2026-05-15 01:00:00,4651.88,4662.72,4645.7,4662.39,9076
2026-05-15 02:00:00,4662.39,4665.28,4646.79,4652.16,12481
2026-05-15 03:00:00,4652.1,4658.25,4613.61,4630.53,26931
2026-05-15 04:00:00,4630.56,4631.68,4607.1,4613.84,36423
2026-05-15 05:00:00,4613.84,4623.44,4609.36,4618.11,23399
2026-05-15 06:00:00,4618.03,4622.31,4607.47,4615.42,18412
2026-05-15 07:00:00,4615.42,4621.51,4604.45,4605.82,15929
2026-05-15 08:00:00,4606.03,4606.45,4557.97,4558.75,31606
2026-05-15 09:00:00,4558.75,4580.55,4556.34,4569.93,29794
2026-05-15 10:00:00,4569.93,4588.63,4565.95,4570.74,24675
2026-05-15 11:00:00,4570.74,4572.0,4550.12,4554.42,27050
2026-05-15 12:00:00,4554.42,4563.81,4531.89,4545.79,27022
2026-05-15 13:00:00,4545.79,4572.58,4544.2,4566.11,25079
2026-05-15 14:00:00,4566.05,4570.35,4549.93,4551.97,22785
2026-05-15 15:00:00,4551.97,4558.73,4543.65,4545.86,27430
2026-05-15 16:00:00,4545.86,4557.61,4511.76,4533.48,38477
2026-05-15 17:00:00,4533.44,4566.49,4525.42,4562.75,37936
2026-05-15 18:00:00,4562.89,4563.29,4533.72,4539.85,29869
2026-05-15 19:00:00,4539.85,4548.08,4529.35,4544.38,22468
2026-05-15 20:00:00,4544.34,4564.47,4543.16,4559.59,20894
2026-05-15 21:00:00,4559.67,4563.1,4552.36,4559.3,18796
2026-05-15 22:00:00,4559.31,4560.22,4544.96,4545.86,18321
2026-05-18 01:00:00,4538.84,4554.89,4503.72,4546.19,14179
2026-05-18 02:00:00,4546.19,4548.09,4531.86,4537.14,17719
2026-05-18 03:00:00,4537.16,4542.55,4480.3,4516.0,31389
2026-05-18 04:00:00,4515.48,4535.77,4489.58,4525.46,35653
2026-05-18 05:00:00,4525.46,4542.87,4521.95,4533.72,23964
2026-05-18 06:00:00,4533.72,4547.94,4525.21,4541.2,22649
2026-05-18 07:00:00,4541.19,4549.83,4530.01,4540.68,19867
2026-05-18 08:00:00,4540.7,4552.07,4529.91,4530.94,22908
2026-05-18 09:00:00,4530.94,4548.16,4529.68,4546.82,24872
2026-05-18 10:00:00,4546.82,4559.92,4538.27,4546.27,22316
2026-05-18 11:00:00,4546.27,4556.99,4542.69,4550.0,19826
2026-05-18 12:00:00,4550.0,4551.98,4540.09,4542.97,17481
2026-05-18 13:00:00,4542.97,4547.8,4531.94,4540.25,17767
2026-05-18 14:00:00,4540.25,4567.2,4529.85,4550.64,26605
2026-05-18 15:00:00,4550.63,4574.95,4545.3,4571.22,27994
2026-05-18 16:00:00,4571.21,4584.27,4561.85,4575.91,33129
2026-05-18 17:00:00,4575.91,4575.91,4537.85,4546.5,36867
2026-05-18 18:00:00,4546.49,4547.96,4531.88,4543.59,29912
2026-05-18 19:00:00,4543.59,4554.44,4533.96,4550.21,22322
2026-05-18 20:00:00,4550.21,4558.32,4545.57,4547.0,17898
2026-05-18 21:00:00,4547.0,4547.81,4534.08,4535.93,18229
2026-05-18 22:00:00,4535.93,4565.04,4535.36,4558.43,26565
2026-05-19 01:00:00,4566.4,4578.32,4565.9,4573.89,6805
2026-05-19 02:00:00,4573.87,4589.0,4573.7,4581.79,10731
2026-05-19 03:00:00,4581.79,4589.24,4561.3,4563.41,21103
2026-05-19 04:00:00,4563.34,4572.48,4554.14,4563.83,24062
2026-05-19 05:00:00,4563.83,4563.83,4545.99,4547.19,21358
2026-05-19 06:00:00,4547.19,4555.12,4543.59,4545.09,16299
2026-05-19 07:00:00,4545.09,4545.7,4538.05,4542.43,14813
2026-05-19 08:00:00,4542.45,4546.61,4530.89,4540.91,20142
2026-05-19 09:00:00,4540.91,4553.93,4533.46,4548.17,22826
2026-05-19 10:00:00,4548.17,4559.28,4541.41,4557.22,18962
2026-05-19 11:00:00,4557.22,4559.15,4536.4,4542.79,17194
2026-05-19 12:00:00,4542.78,4546.81,4536.11,4541.85,17793
2026-05-19 13:00:00,4541.85,4544.7,4525.47,4544.7,18188
2026-05-19 14:00:00,4544.7,4548.0,4529.85,4530.72,17661
2026-05-19 15:00:00,4530.72,4547.16,4527.4,4537.12,19585
2026-05-19 16:00:00,4537.12,4537.43,4464.68,4503.81,38920
2026-05-19 17:00:00,4503.81,4514.42,4484.46,4494.11,34779
2026-05-19 18:00:00,4494.11,4509.23,4489.81,4508.44,27246
2026-05-19 19:00:00,4508.44,4512.45,4496.09,4507.71,18397
2026-05-19 20:00:00,4507.71,4511.07,4499.1,4500.82,17198
2026-05-19 21:00:00,4500.82,4503.74,4490.22,4493.67,17268
2026-05-19 22:00:00,4493.67,4497.6,4481.24,4483.47,16583
2026-05-20 01:00:00,4482.5,4485.86,4477.39,4484.28,7914
2026-05-20 02:00:00,4484.28,4496.38,4479.81,4489.25,10718
2026-05-20 03:00:00,4489.25,4508.83,4479.62,4500.99,23368
2026-05-20 04:00:00,4500.99,4506.28,4456.24,4481.27,28592
2026-05-20 05:00:00,4481.24,4486.99,4458.61,4465.33,24557
2026-05-20 06:00:00,4465.3,4467.28,4453.52,4463.7,18796
2026-05-20 07:00:00,4463.7,4470.67,4456.64,4462.08,16063
2026-05-20 08:00:00,4462.1,4479.21,4461.69,4472.73,19440
2026-05-20 09:00:00,4472.74,4478.5,4461.39,4474.36,22775
2026-05-20 10:00:00,4474.36,4485.95,4471.85,4478.59,19665
2026-05-20 11:00:00,4478.59,4490.11,4476.72,4484.14,20038
2026-05-20 12:00:00,4484.04,4490.96,4472.7,4484.98,16736
2026-05-20 13:00:00,4484.98,4497.16,4484.74,4494.62,14774
2026-05-20 14:00:00,4494.62,4501.17,4490.88,4499.17,15668
2026-05-20 15:00:00,4499.17,4505.36,4493.01,4496.23,18295
2026-05-20 16:00:00,4496.23,4506.2,4482.02,4483.07,28316
2026-05-20 17:00:00,4483.07,4537.2,4467.02,4531.26,38319
2026-05-20 18:00:00,4531.26,4553.07,4523.17,4529.07,33347
2026-05-20 19:00:00,4529.07,4535.48,4524.11,4534.52,21995
2026-05-20 20:00:00,4534.52,4538.27,4529.87,4531.21,18826
2026-05-20 21:00:00,4531.21,4545.04,4529.31,4542.35,16996
2026-05-20 22:00:00,4542.35,4550.23,4541.77,4545.74,15369
2026-05-21 01:00:00,4539.88,4548.27,4535.35,4539.81,10309
2026-05-21 02:00:00,4539.81,4547.06,4534.58,4546.53,9766
2026-05-21 03:00:00,4546.55,4553.29,4537.29,4545.26,17605
2026-05-21 04:00:00,4545.26,4570.94,4539.86,4560.99,23370
2026-05-21 05:00:00,4560.99,4564.88,4531.5,4533.23,20452
2026-05-21 06:00:00,4533.23,4540.27,4527.27,4528.26,14746
2026-05-21 07:00:00,4528.25,4540.51,4527.36,4538.42,11646
2026-05-21 08:00:00,4538.44,4540.42,4518.43,4527.98,18605
2026-05-21 09:00:00,4527.9,4539.99,4518.85,4521.61,19979
2026-05-21 10:00:00,4521.61,4524.52,4511.83,4519.65,16506
2026-05-21 11:00:00,4519.65,4536.77,4518.33,4532.52,21243
2026-05-21 12:00:00,4532.52,4542.96,4527.85,4530.67,18506
2026-05-21 13:00:00,4530.67,4535.33,4505.02,4511.49,27064
2026-05-21 14:00:00,4511.49,4521.31,4508.02,4514.11,21053
2026-05-21 15:00:00,4514.09,4519.26,4502.3,4504.08,23596
2026-05-21 16:00:00,4504.08,4521.18,4488.69,4513.3,31621
2026-05-21 17:00:00,4513.39,4515.39,4498.22,4508.93,30868
2026-05-21 18:00:00,4508.79,4515.33,4496.69,4511.93,26304
2026-05-21 19:00:00,4511.93,4520.84,4511.93,4519.48,20855
2026-05-21 20:00:00,4519.48,4559.27,4514.18,4551.51,28534
2026-05-21 21:00:00,4551.51,4556.15,4527.42,4531.98,26414
2026-05-21 22:00:00,4531.98,4543.83,4529.83,4543.11,18793
2026-05-22 01:00:00,4539.63,4545.69,4538.95,4543.38,7043
2026-05-22 02:00:00,4543.38,4545.17,4532.54,4535.44,8148
2026-05-22 03:00:00,4535.45,4541.07,4525.64,4526.78,16416
2026-05-22 04:00:00,4526.78,4536.31,4521.07,4526.31,24721
2026-05-22 05:00:00,4526.31,4529.37,4518.52,4523.06,17652
2026-05-22 06:00:00,4523.07,4529.93,4519.19,4529.49,12837
2026-05-22 07:00:00,4529.49,4532.95,4525.48,4527.26,10203
2026-05-22 08:00:00,4527.22,4534.31,4507.54,4511.13,15158
2026-05-22 09:00:00,4511.14,4528.95,4510.07,4526.88,20025
2026-05-22 10:00:00,4526.88,4527.47,4516.2,4521.96,15649
2026-05-22 11:00:00,4522.09,4531.23,4517.0,4521.88,17416
2026-05-22 12:00:00,4521.88,4536.14,4514.88,4532.28,15717
2026-05-22 13:00:00,4532.28,4536.84,4510.36,4514.56,15731
2026-05-22 14:00:00,4514.56,4525.23,4511.53,4520.68,15255
2026-05-22 15:00:00,4520.68,4535.94,4515.03,4528.2,24636
2026-05-22 16:00:00,4528.14,4534.33,4510.36,4513.79,30981
2026-05-22 17:00:00,4513.88,4513.88,4491.82,4500.65,30521
2026-05-22 18:00:00,4500.65,4522.36,4500.29,4520.12,20782
2026-05-22 19:00:00,4520.12,4526.82,4512.38,4514.94,16832
2026-05-22 20:00:00,4514.96,4527.9,4513.09,4519.27,19297
2026-05-22 21:00:00,4519.32,4520.15,4511.96,4515.12,14245
2026-05-22 22:00:00,4515.15,4515.87,4504.29,4508.22,14871
2026-05-25 01:00:00,4526.16,4565.56,4507.36,4564.97,19218
2026-05-25 02:00:00,4564.97,4580.03,4564.95,4567.09,11741
2026-05-25 03:00:00,4567.1,4579.62,4566.15,4569.49,15911
2026-05-25 04:00:00,4569.49,4576.32,4560.23,4562.81,20547
2026-05-25 05:00:00,4562.81,4570.18,4558.96,4561.37,14747
2026-05-25 06:00:00,4561.37,4564.5,4556.73,4559.72,12539
2026-05-25 07:00:00,4559.72,4565.91,4559.36,4564.85,9148
2026-05-25 08:00:00,4564.85,4566.1,4551.94,4553.38,11603
2026-05-25 09:00:00,4553.38,4563.24,4550.47,4562.44,14721
2026-05-25 10:00:00,4562.47,4565.13,4552.52,4564.8,14566
2026-05-25 11:00:00,4564.8,4565.01,4553.43,4556.15,10280
2026-05-25 12:00:00,4556.15,4569.11,4555.03,4567.64,9410
2026-05-25 13:00:00,4567.64,4573.74,4567.62,4568.65,10122
2026-05-25 14:00:00,4568.8,4576.97,4567.63,4569.54,10063
2026-05-25 15:00:00,4569.4,4570.25,4552.86,4567.7,14755
2026-05-25 16:00:00,4567.69,4571.32,4560.13,4563.15,15126
2026-05-25 17:00:00,4563.16,4570.54,4562.42,4566.83,12947
2026-05-25 18:00:00,4566.75,4574.71,4565.65,4570.9,12560
2026-05-25 19:00:00,4570.9,4574.65,4568.0,4573.6,8037
2026-05-25 20:00:00,4573.6,4577.98,4563.29,4565.12,7671
2026-05-25 21:00:00,4565.12,4571.45,4564.42,4569.39,2028
2026-05-26 01:00:00,4570.32,4576.6,4569.0,4574.86,7674
2026-05-26 02:00:00,4574.86,4580.5,4554.99,4559.6,12880
2026-05-26 03:00:00,4559.6,4560.23,4539.42,4549.57,19307
2026-05-26 04:00:00,4549.57,4550.38,4527.62,4536.98,22928
2026-05-26 05:00:00,4536.98,4539.55,4530.15,4532.17,13136
2026-05-26 06:00:00,4532.17,4545.41,4532.03,4542.33,10182
2026-05-26 07:00:00,4542.35,4543.2,4523.54,4525.41,9694
2026-05-26 08:00:00,4525.43,4535.14,4522.87,4527.29,14084
2026-05-26 09:00:00,4527.29,4536.18,4527.0,4531.0,14967
2026-05-26 10:00:00,4531.0,4538.98,4521.67,4538.23,18386
2026-05-26 11:00:00,4538.24,4538.8,4520.17,4523.72,15457
2026-05-26 12:00:00,4523.72,4526.46,4512.08,4522.71,16001
2026-05-26 13:00:00,4522.71,4540.53,4519.44,4534.52,16249
2026-05-26 14:00:00,4534.73,4536.23,4503.67,4507.17,19677
2026-05-26 15:00:00,4507.17,4523.79,4500.73,4520.43,20346
2026-05-26 16:00:00,4520.43,4531.31,4512.24,4513.98,23869
2026-05-26 17:00:00,4513.99,4524.98,4507.73,4515.24,22890
2026-05-26 18:00:00,4515.29,4515.59,4502.33,4506.48,22059
2026-05-26 19:00:00,4506.53,4511.26,4499.78,4504.9,16067
2026-05-26 20:00:00,4504.9,4507.55,4490.07,4490.94,17437
2026-05-26 21:00:00,4490.94,4499.65,4482.41,4499.32,14777
2026-05-26 22:00:00,4499.32,4509.98,4497.72,4509.0,12002
2026-05-27 01:00:00,4504.27,4538.08,4498.01,4510.94,12409
2026-05-27 02:00:00,4510.94,4527.91,4504.46,4519.73,11040
2026-05-27 03:00:00,4519.73,4525.78,4514.05,4515.14,13251
2026-05-27 04:00:00,4515.14,4521.14,4506.9,4507.9,15261
2026-05-27 05:00:00,4507.97,4509.58,4498.11,4505.76,12766
2026-05-27 06:00:00,4505.76,4511.91,4496.63,4497.11,9684
2026-05-27 07:00:00,4497.09,4517.29,4495.82,4510.16,10623
2026-05-27 08:00:00,4510.24,4513.95,4491.78,4497.53,17517
2026-05-27 09:00:00,4497.48,4499.23,4479.95,4485.24,19023
2026-05-27 10:00:00,4485.23,4489.17,4475.72,4482.01,15542
2026-05-27 11:00:00,4482.01,4498.76,4481.52,4497.86,14416
2026-05-27 12:00:00,4497.86,4497.86,4487.05,4490.21,10798
2026-05-27 13:00:00,4490.21,4490.71,4442.77,4445.76,19819
2026-05-27 14:00:00,4445.76,4453.25,4424.99,4428.49,21587
2026-05-27 15:00:00,4428.45,4466.63,4427.44,4438.89,26083
2026-05-27 16:00:00,4438.89,4439.05,4401.52,4427.49,32451
2026-05-27 17:00:00,4427.5,4455.51,4426.06,4433.97,27584
2026-05-27 18:00:00,4433.97,4441.55,4428.15,4436.49,19831
2026-05-27 19:00:00,4436.51,4453.29,4434.17,4450.85,14219
2026-05-27 20:00:00,4450.85,4454.31,4441.47,4450.34,14207
2026-05-27 21:00:00,4450.34,4458.54,4447.7,4454.36,10402
2026-05-27 22:00:00,4454.36,4454.81,4448.82,4450.95,10051
2026-05-28 01:00:00,4453.3,4465.16,4450.79,4457.32,6757
2026-05-28 02:00:00,4457.32,4457.7,4443.95,4447.08,10190
2026-05-28 03:00:00,4447.1,4457.91,4443.86,4457.08,14487
2026-05-28 04:00:00,4457.08,4458.74,4406.97,4409.95,22644
2026-05-28 05:00:00,4409.99,4412.51,4392.59,4394.32,19483
2026-05-28 06:00:00,4394.32,4397.87,4368.4,4374.82,20393
2026-05-28 07:00:00,4374.78,4381.98,4366.52,4373.0,18161
2026-05-28 08:00:00,4373.02,4395.78,4367.14,4388.01,17804
2026-05-28 09:00:00,4388.01,4390.66,4374.27,4383.52,16541
2026-05-28 10:00:00,4383.55,4396.31,4382.86,4387.56,15191
2026-05-28 11:00:00,4387.56,4394.98,4385.88,4386.9,15357
2026-05-28 12:00:00,4386.9,4398.91,4386.43,4393.59,14955
2026-05-28 13:00:00,4393.59,4404.14,4375.36,4382.97,16429
2026-05-28 14:00:00,4382.97,4390.49,4381.05,4387.96,16436
2026-05-28 15:00:00,4387.96,4433.91,4379.6,4432.21,21069
2026-05-28 16:00:00,4432.23,4439.16,4418.19,4430.54,27181
2026-05-28 17:00:00,4430.48,4480.48,4420.78,4469.38,34753
2026-05-28 18:00:00,4469.39,4484.95,4468.7,4482.33,22193
2026-05-28 19:00:00,4482.33,4511.02,4477.89,4510.98,20589
2026-05-28 20:00:00,4510.98,4514.54,4501.19,4508.91,15642
2026-05-28 21:00:00,4508.91,4516.54,4498.58,4501.07,15403
2026-05-28 22:00:00,4501.07,4503.74,4497.13,4497.96,11517
2026-05-29 01:00:00,4492.98,4498.94,4488.5,4491.07,7825
2026-05-29 02:00:00,4491.07,4497.03,4489.03,4495.13,8707
2026-05-29 03:00:00,4495.13,4500.54,4492.27,4496.12,14842
2026-05-29 04:00:00,4496.12,4520.64,4492.41,4506.47,21741
2026-05-29 05:00:00,4506.47,4511.19,4498.43,4501.79,14706
2026-05-29 06:00:00,4501.79,4502.08,4494.87,4501.3,14049
2026-05-29 07:00:00,4501.31,4514.83,4501.05,4514.18,10818
2026-05-29 08:00:00,4514.17,4515.69,4502.7,4514.95,12398
2026-05-29 09:00:00,4514.95,4524.08,4510.03,4523.7,18870
2026-05-29 10:00:00,4523.7,4526.21,4510.75,4524.66,16991
2026-05-29 11:00:00,4524.66,4524.72,4509.92,4514.84,15225
2026-05-29 12:00:00,4514.85,4539.53,4513.2,4531.14,16475
2026-05-29 13:00:00,4531.23,4543.44,4525.58,4538.61,16297
2026-05-29 14:00:00,4538.61,4540.46,4525.95,4538.44,15869
2026-05-29 15:00:00,4538.44,4538.56,4512.74,4522.97,20872
